company_name,product_name,category,details
axa,Geldanlage,Rentenversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche.
Kfz-Versicherung, Motorradversicherung, Elektroauto-Versicherung, Rollerversicherung, E-Scooter Versicherung, Oldtimer-Versicherung, Lieferwagen-Versicherung, Verkehrsrechtschutzversicherung, schadenservice360° Auto, Ratgeber Kfz.
Alle Haftpflichtversicherungen bieten einen wichtigen Schutz vor Schadenersatzforderungen, damit man nicht mit seinem Privatvermögen haften muss.
Private Haftpflichtversicherung, Tierhalterhaftpflicht-Versicherung, Bauherrenhaftpflicht-Versicherung, Haus- und Grundbesitzerhaftpflicht-Versicherung, Gewässerschadenhaftpflicht, Rechtsschutzversicherung, Waldversicherung, Ratgeber Haftpflichtversicherung.
Individueller Versicherungsschutz für Hab und Gut.
Hausratversicherung, Wohngebäudeversicherung, Elementarversicherung, Baufinanzierung, Bausparvertrag, Schadenservice Haus, Ratgeber Haus & Wohnung.
Erstklassige medizinische Versorgung.
Private Krankenversicherung, Auslandskrankenversicherung, Reiseversicherung, Pflegezusatzversicherung, Zahnzusatzversicherung, Ambulante Zusatzversicherung, Krankenhauszusatzversicherung, Krankentagegeld-Versicherung, Gesundheitsservice, Online-Arzt, Symptom-Check, Pflegewelt, Leitfaden für Privatpatienten, Ratgeber Krankenversicherung, Ratgeber Gesund leben, Ratgeber Pflege.
Private Rentenversicherung, Betriebliche Rentenversicherung, Geldanlage, Vermögenswirksame Leistungen, Ratgeber Altersvorsorge.
Berufsunfähigkeitsversicherung, Existenzschutzversicherung, Risikolebensversicherung, Unfallversicherung, Sterbegeldversicherung, Ratgeber Existenzsicherung.
Inhaltsversicherung, Betriebsgebäude, Transportversicherung, Autoinhaltsversicherung, Bauleistungsversicherung, Elektronikversicherung, Industrie Sachversicherung, Maschinenversicherung, Montageversicherung, Ertragsausfallversicherung, Betriebsschließungsversicherung, Praxisausfallversicherung.
Betriebshaftpflichtversicherung, Berufshaftpflichtversicherung, Veranstalterhaftpflicht, Industrie Haftpflichtversicherung, Vermögensschadenhaftpflichtversicherung, Vertrauensschadenversicherung, Verkehrshaftungsversicherung, IT-Unternehmen IT-Haftpflichtversicherung, Waldversicherung.
Kautionsversicherung, Zusatzinformationen Bürgschaft und Kaution, Kontakt Bürgschaft und Kaution.
Factoring, Firmenleasing.
Ganzheitliche Mitarbeiterabsicherung, Betriebliche Altersversorgung, Betriebliche Krankenversicherung, Internationale Krankenversicherung, Betriebliche Gruppenunfallversicherung.
Kfz-Flottenversicherung.
Cyber-Versicherung.
AXA International Services, Luftfahrtversicherung, Waldversicherung.
Gewerblicher Rechtsschutz.
Gewinnbringend und nachhaltig.
Relax Rente gegen Einmalbeitrag, Portfolio Plus Police, Geldanlage-Duo, Produktfinder für Ihre Geldanlage, Direkt in Fonds investieren, Investmentfonds, Portfolio Management, Vermögen aufbauen mit eigener Immobilie, Baufinanzierung, Bausparen, Informative Services zur Vorsorge, Investmentlösungen in unseren Vorsorgeprodukten, plan360 - Rundum-Beratung für mehr Sicherheit im Leben."
axa,Ertragsausfallversicherung,Betriebsunterbrechungsversicherung,"Absicherung der Folgen einer Betriebsunterbrechung, die infolge einer Zerstörung oder Beschädigung Ihrer betrieblichen Sachwerte entstehen kann
Schutz vor Liquiditätsengpässen und fehlender Präsenz am Markt, die die finanzielle Existenz Ihres Betriebes gefährden können
Deckung des entgangenen Betriebsgewinns und der fortlaufenden Kosten, wie z.B. Löhne und Gehälter, Mieten oder Zinsaufwendungen
Schutz bei Schäden durch Feuer, Leitungswasser und Sturm/Hagel, böswillige Beschädigung, Einbruchdiebstahl inklusive Vandalismus und Raub, Elementargefahren, z.B. Überschwemmung und Erdbeben
Möglichkeit zur Absicherung gegen weitere Gefahren wie Einbruchdiebstahl, Vandalismus nach einem Einbruch und Raub, Elementargefahren (Erdbeben, Erdsenkung, Erdrutsch, Überschwemmung, Rückstau, Schneedruck, Lawinen, Vulkanausbruch), Innere Unruhen, böswillige Beschädigung, Streik, Aussperrung, Fahrzeuganprall, Rauch, Überschalldruckwellen, Wasserlöschanlagen-Leckage und sogar gegen sogenannte unbenannte Gefahren
Leistung im Schadenfall umfasst Ersatz des aufgrund der Betriebsunterbrechung nicht erwirtschafteten Ertrages zur Deckung der fortlaufenden Kosten, Übernahme von Schadenabwendungs- oder -minderungsmaßnahmen, Versicherung von wechselseitigen Auswirkungen eines Unterbrechungsschadens auf verschiedene Betriebsstellen Ihres Unternehmens (""Wechselwirkungsschäden""), und ggf. Leistung für den Fall, dass Ihr Betrieb einen Unterbrechungsschaden erleidet, weil beispielsweise Ihr Lieferant aufgrund eines versicherten Sachschadens keine Produkte an Sie ausliefern kann (""Rückwirkungsschäden"")
Möglichkeit zur Ergänzung der Versicherung um zusätzliche Kosten wie Standgelder und ähnliche Mehraufwendungen, Wertverluste und zusätzliche Aufwendungen, Vertragsstrafen wegen Nicht- oder Schlechterfüllung von Liefer- oder Abnahmeverpflichtungen, Mehrkosten durch behördliche Wiederherstellungsbeschränkungen, Sachverständigenkosten
Empfehlung zur Ergänzung mit einer Gebäude- und Inhaltsversicherung, und für Betriebe der Lebensmittel- oder Gastronomiebranche eine Betriebsschließungsversicherung
Teil des Profi-Schutz Pakets von AXA, das die Möglichkeit bietet, das eigene Versicherungspaket aus verschiedenen Produkten zusammenzustellen."
axa,Betriebliche Altersversorgung,Rentenversicherung,"Motiviert Mitarbeiter durch betriebliche Zusatzleistungen
Bietet eine verlässliche Absicherung im Alter, bei Berufs- und Erwerbsunfähigkeit und im Todesfall
Bietet verschiedene Versorgungsstufen: Top Versorgung für Führungskräfte und Geschäftsleitung, Aufbauversorgung für Leistungsträger, Führungskräfte und Geschäftsleitung, Basisversorgung für alle Mitarbeiter und Geschäftsleitung
Finanzierungsmöglichkeiten durch Entgeltumwandlung, Arbeitgeberzuschuss zur Entgeltumwandlung, echtem Arbeitgeberbeitrag
Verschiedene Durchführungswege: Direktversicherung, Unterstützungskasse, Pensionszusage, Pensionsfonds
Berücksichtigt Neuregelungen durch das Betriebsrentenstärkungsgesetz
Bietet besondere Versorgungslösungen wie Versorgungswerke und Branchenlösungen
Unterstützt durch die Kölner Spezial Beratungs-GmbH für betriebliche Altersversorgung
Bietet weitere Produkte wie betriebliche Krankenversicherung, Internationale Krankenversicherung, Betriebliche Gruppenunfallversicherung."
axa,Oldtimer-Versicherung,Haftpflichtversicherung,"Versicherungsschutz für sämtliche Zulassungsarten
Leistungserweiterung in der Teilkaskoversicherung
Spezieller Pkw- Schutzbrief für Oldtimer
Umfangreicher Service und günstige Beiträge
Erstklassige Leistungen für Oldtimer mit Erstzulassung bis 31.12.1979 und zwischen dem 1.1.1980 und 31.12.1995
Haftpflichtleistungen mit Deckungssumme bis 100 Millionen € pauschal und bei Personenschäden bis 15 Mio. € pro Person
Schutzbriefleistungen zubuchbar
Basisleistungen Teilkasko inklusive Schäden durch Brand, Glasbruch, Diebstahl, Hagel und andere Naturereignisse
Leistungserweiterungen Teilkasko speziell für Oldtimer wie Vorsorgeversicherung, Vandalismus, Schäden beim Transport, Schäden an demontierten Einzelteilen während der Restaurierung oder Reparatur des Fahrzeuges, Schäden durch Zusammenstoß mit allen Tieren, Versicherungsschutz auf der Fähre, Fahrzeugersatzteile bis 10 % des Marktwertes, die im Haus oder in der Garage gelagert werden, Austausch der Fahrzeugschlösser nach Schlüsselentwendung, Erweiterte Deckung für Gespanne
Vollkaskoleistungen inklusive Vorsorgeversicherung, Schäden durch Unfall (auch selbstverschuldet) oder Fahrerflucht (Parkschaden), Rücktransport des nicht mehr fahrbereiten Fahrzeuges nach Unfall, Folgeschäden durch Marderbiss, Schutz vor unerwarteten Risiken
Schutzbrief (zubuchbar, nur in Verbindung mit einer Kfz-Haftpflichtversicherung) inklusive Abschleppen und Bergen nach Panne oder Unfall, Weiter- oder Rückfahrt bei Fahrzeugausfall des Fahrzeuges, Übernachtung oder Mietwagen bei Fahrzeugausfall, Kostenerstattung bei selbst organisierter Ersatzteilbeschaffung für Reiseaufwendungen, Porto oder Telefon, Fahrzeugrücktransport zur Heimatwerkstatt/Heimatadresse bzw. Fahrzeugunterstellung nach Fahrzeugausfall, Ersatz von Reisedokumenten oder Zahlungsmitteln, Vermittlung ärztlicher Betreuung, Kosten für Krankenbesuch, Besorgung von Vignetten
Beiträge zahlen Sie nur für den Zulassungszeitraum bzw. bei Saisonkennzeichen für den Saisonzeitraum. Bei vorübergehender Abmeldung oder außerhalb des Saisonzeitraumes genießen Sie für maximal 18 Monate beitragsfreien Ruheversicherungsschutz, wenn die Saison bzw. der Zulassungszeitraum im Kalenderjahr mindestens 5 Monate bestanden hat."
axa,Luftfahrtversicherungen,Haftpflichtversicherung,"Versicherungsschutz für verschiedene Arten von Luftfahrzeugen, einschließlich einmotorige Flugzeuge, Segelflugzeuge, Motorsegler, Ultraleichtflugzeuge, Frei- und Fesselballone, Fallschirme, Paraglider und Flugmodelle.
Bietet Schutz für Charterer vor finanziellen Ansprüchen.
Bietet eine breite Produktpalette für einen kompletten Rundumschutz im Bereich der Luftfahrtversicherung, einschließlich Luftfahrt-Haftpflichtversicherung, Luftfahrt-Kaskoversicherung und Luftfahrt-Unfallversicherung.
Bietet eine erweiterte Flugzeug Kasko-SB, Unfall- und Rechtsschutzkombination für Charterer, Fluglehrer/Prüfer und Flugschüler.
Bietet eine maßgeschneiderte Absicherung für Luftfahrzeuge, einschließlich Flugzeug Kasko-SB, Unfall- und Rechtsschutzkombination, Luftfahrt-Haftpflichtversicherung, Luftfahrt-Kaskoversicherung und Luftfahrt-Unfallversicherung.
Bietet eine Pilotenrechtsschutzversicherung, die europaweiten Ordnungswidrigkeiten- und Strafrechtsschutz im Luftfahrtbereich bietet.
Bietet Versicherungsschutz in Österreich und Benelux sowie für Vereine mit Schadenfonds (Quax-Fonds).
Bietet Versicherungsschutz für ein- und mehrmotorige Flugzeuge mit Kolbentriebwerk, Ultraleichtflugzeuge, Motorsegler und Segelflugzeuge.
Bietet Versicherungsschutz für eine Selbstbeteiligung von 500 Euro.
Bietet finanziellen Schutz bei Beschädigung oder Verlust Ihres Luftfahrzeuges durch die Kasko-Versicherung.
Bietet eine ideale Ergänzung zur privaten Unfallversicherung für Piloten, Fluglehrer, Flugschüler und Fluggäste durch die Luftfahrt-Unfallversicherung.
Bietet Beratung, welche Luftfahrt-Unfallversicherung für Sie in Frage kommt.
Bietet weitere Produkte wie Waren- und Ausstellungsversicherung und Profi-Schutz für eine lückenlose Absicherung."
axa,Verkehrsrechtsschutz bei AXA,Rechtsschutzversicherung,"Verkehrsrechtsschutz ohne Wartezeit
Übernahme der Kosten im Streitfall in unbegrenzter Höhe
Bei Krankheit oder Unfall besucht der Anwalt Sie zu Hause oder im Krankenhaus
Finanzieller Schutz bei Verkehrsdelikten für Autofahrer:innen, Fußgänger:innen oder Radfahrer:innen
In rechtlichen Auseinandersetzungen im Straßenverkehr finanziell auf der sicheren Seite
Als Fußgänger:in, Fahrradfahrer:in oder Autofahrer:in über einen Verkehrsrechtsschutz abgesichert
Rasche sowie fachkundige Unterstützung im Streit- oder Schadensfall
Vollumfänglicher Rechtsschutz, der alle Tücken des Verkehrsrechts abdeckt
Unterstützung bei Rechtsstreitigkeiten mit Ordnungsbehörden im Zusammenhang mit Anschuldigungen einer Ordnungswidrigkeit
Unterstützung für Personen, die im Straßenverkehr Opfer einer Straftat geworden sind und einen Rechtsschutz benötigen
Hilfe bei Streitigkeiten aus unterschiedlichsten Verträgen
Bei Konflikten mit Behörden des Sozialwesens nach einem Unfall können Versicherte sich auf rechtliche Hilfe einer Verkehrsrechtsschutzversicherung verlassen
Die Versicherung umfasst die Fahrzeuge, die auf den Namen des Versicherungsnehmers, dessen Lebensgefährten sowie deren Kinder registriert sind
Die Absicherung durch eine Verkehrsrechtsschutzversicherung erweist sich als kluge Ergänzung zu Ihrer bestehenden Kfz-Haftpflichtversicherung
Die Verkehrsrechtsschutzversicherung deckt verschiedene Fahrzeuge (Automobile, Zweiräder) ab
Bei der Verkehrsrechtsschutzversicherung unseres Rechtsschutz Partners Roland können Sie Ihre Selbstbeteiligung frei wählen. Entscheiden Sie sich bei Vertragsabschluss für 150, 250 oder 500 Euro Selbstbeteiligung
Bei Rechtsschutzfällen, die mit Kosten bis zu 250 Euro enden, genießen Sie in jedem Fall einen Verkehrsrechtsschutz ohne Selbstbeteiligung
Bei der AXA genießen Sie bereits ab günstigen 6,19 Euro einen umfassenden Rechtsschutz im Straßenverkehr."
axa,Unfallversicherung,Unfallversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche.
Unkomplizierter Versicherungsabschluss ohne Gesundheitsfragen.
Individuelles Leistungskonzept durch flexibles Bausteinprinzip.
Zuverlässiger Versicherungsschutz – weltweit und rund um die Uhr.
Kapitalzahlung in der Regel ab einem Invaliditätsgrad von 1 Prozent.
Schützt Sie und Ihre Familie vor den finanziellen Folgen eines Unfalls.
Beitragsfreie Unfallabsicherung für jedes neugeborene Kind.
Übernimmt die Kosten für erforderliche kosmetische Operationen sowie Zahnbehandlungs- und Zahnersatzkosten nach einem Unfall.
Unterstützung weltweit, im In- und Ausland bei lebensrettenden Einsätzen.
Optionale Bausteine zur individuellen Anpassung des Versicherungsschutzes.
Modulares Bausteinprinzip ermöglicht individuelle Auswahl von Leistungen und Anpassung an budgetäre Möglichkeiten.
Spezieller Baustein ""Kinder"" für umfassenden Schutz für Kinder.
Programm ""Kinder!Kinder!"" mit nützlichen Tipps, interessanten Informationen und praktischen Geschenken zu einigen Geburtstagen Ihres Kindes.
Gliedertaxe legt fest, welcher Anteil der Versicherungssumme bei Verlust oder Funktionsunfähigkeit bestimmter Körperteile oder Sinnesorgane nach einem Unfall ausgezahlt wird.
Nicht abgedeckt sind Unfälle, die direkt durch Kriegs- oder Bürgerkriegsereignisse verursacht werden, sowie Fälle von falschen Angaben."
axa,Berufsunfähigkeitsversicherung von AXA,Berufsunfähigkeitsversicherung,"Flexibel anpassbarer Versicherungsschutz
Tarif in 2 Minuten selber berechnen
Eine der besten Leistungsquoten im Marktvergleich
Schutz bei Berufsunfähigkeit durch Krankheit oder Unfall
Monatliche BU-Rente bei Berufsunfähigkeit
Individuell wählbare Tarife für verschiedene Schutzbedürfnisse
Keine Beitragserhöhung im Falle eines neuen, risikoreicheren Jobs oder Hobbys
Sehr gutes Preis-Leistungs-Verhältnis
Persönliche Beratung per Telefon
Dynamische Beitragsanpassung zur Inflationsausgleich
Möglichkeit zur Verlängerung der Versicherung ohne Gesundheitsprüfung bei Anhebung des gesetzlichen Rentenalters
Weitere Angebote zur Einkommensabsicherung wie Erwerbsunfähigkeitsversicherung, Starter-BU und Dienstunfähigkeitsversicherung."
axa,Praxisausfallversicherung,Betriebsunterbrechungsversicherung,"Bietet finanziellen Schutz für Selbstständige und Freiberufler vor existentiellem Risiko durch Ausfall aufgrund von Krankheit, Unfall, Sachrisiken (Brand, Blitzschlag, Leitungswasser, Einbruch, Diebstahl etc.) und Quarantäne.
Ideal für Berufsgruppen wie niedergelassene Ärzte und Zahnärzte, Apotheker, Psychologen und Psychotherapeuten, Heilpraktiker, Rechtsanwälte und Notare, Wirtschaftsprüfer und Steuerberater, Architekten und Ingenieure sowie vergleichbare selbständig Tätige.
Deckt fortlaufende Betriebskosten wie Personalkosten, Miete, Pacht, Leasing, Bürokosten (Strom, Wasser etc.), Steuern und Finanzierungskosten, Buchführungskosten und Versicherungsbeiträge.
Bietet die Möglichkeit, die Kosten für einen Stellvertreter (Vertreterkostenversicherung) zu übernehmen.
Gestaltungsmöglichkeiten bei der Absicherung durch die Praxisausfallversicherung von AXA beinhalten die Vereinbarung eines Selbstbehaltes, Wahl einer Karenzzeit, Ein- oder Ausschluss der Absicherung von Sachrisiken, Absicherung des Gewinns in bestimmtem Rahmen, Absicherung der Fixkosten oder Kostenübernahme eines Vertreters, Höhe der Versicherungssumme und Dauer der Zahlung.
Schützt gegen die Folgen einer Betriebsunterbrechung, wie z.B. Verdienstausfall wegen Unfall oder Krankheit und Schäden durch geplatztes Wasserrohr.
Bietet Beratung und Unterstützung durch kostenlose Hotline, E-Mail oder Beratung vor Ort."
axa,Cyber-Versicherung,Gewerbeversicherung,"Umfassender finanzieller Schutz gegen IT- und Cyber-Risiken vom Experten
Professionelle Hilfe im Krisenfall
24-Stunden-Hotline für die Einleitung von Sofortmaßnahmen nach einem Hacker-Angriff
Geeignet für kleinere Firmen und Freiberufler mit bis zu 5 Mio. Euro Umsatz
Bis zu 1 Mio. Euro Versicherungssumme
Selbstbeteiligung ab 500 Euro
Flexibles Angebot durch Zu- und Abwahl von Bausteinen (""Betriebsunterbrechung"", ""Ertragsausfallschäden"" oder ""Internet-Betrug"")
Vertragslaufzeit von 1 Jahr
Schutz vor einer Vielzahl von Schäden, einschließlich Hacker-Angriffen, Manipulation durch eigene Mitarbeiter, Ausfall von IT-Dienstleistern, Wirtschaftsspionage, Verletzung von Datenschutzgesetzen, Erpressung und Internet-Betrug
Kostenübernahme für Sachverständigen- und Beratungskosten, Wiederherstellung von Daten und Programmen, Austausch und Ersatz der Hardware, Abwendung oder Minderung des Reputationsschadens, Cyber-Haftpflichtschäden und Aufwendungen zur gesetzlich geforderten Information bei Datenschutzverletzungen
Unterstützung vor, während und nach einer Cyberattacke durch das Cyber-Awareness-Portal, die Datenschutz-Hotline, die IT-Dienstleister-Liste, die 24/7-Notfall-Hotline und ein spezialisiertes Cyber-Schadenteam bei AXA
Kostenlose Nutzung des Awareness-Portals für 6 Monate, anschließend vergünstigt
Möglichkeit zur Auslagerung der IT-Sicherheitsüberwachung an das Security Operations Center
Mitgliedschaft in Netzwerken von IT-Beratungsunternehmen und IT-Verbänden für eine verbesserte IT- und Informationssicherheit."
axa,Private Krankenversicherung,Krankenversicherung,"Bietet Premiumschutz für Ihre Gesundheit
Sichert den Status als Privatpatient fürs ganze Leben
Bietet schnelle Facharzttermine, Behandlung durch den Chefarzt und Zugang zu neuesten Diagnose- und Therapiemethoden
Beinhaltet gesetzliche Alterungsrückstellung, die hohen Belastungen im fortgeschrittenen Alter vorbeugt
Bietet Beitragsentlastung im Alter ergänzend zubuchbar – für niedrigere Altersbeiträge
Profitiert von der umfassenden Erfahrung und vorausschauendem Wirtschaften von AXA, was eine moderate Beitragsentwicklung ermöglicht
Bietet Online Arzt Konsultationen, umfassende Vorsorgeangebote, 100% Erstattung für Zahnprophylaxe und bis zu 90% Erstattung für Zahnersatz (je nach Tarif)
Bietet schnelle Vermittlung von Therapieplätzen und bis zu 100% Erstattung (je nach Tarif) der Kosten für ambulante und stationäre Psychotherapie
Erstattet auch für alternative Behandlungen und Heilmittel, die von gesetzlichen Krankenkassen nicht übernommen werden
Bietet garantierte Leistungen ohne nachträgliche Kürzungen einzelner Leistungen
Bietet Zugang zu neuen Behandlungsmethoden und Medikamenten durch aktuellen medizinischen Fortschritt
Bietet verschiedene Tarife (S, M, L) mit unterschiedlichen Leistungen und Preisen
Bietet die Möglichkeit, den Tarif später zu ändern
Bietet die Möglichkeit, Rechnungen zunächst nicht einzureichen und den weiteren Jahresverlauf abzuwarten
Bietet Beratung durch Fachleute zur optimalen Gesundheitslösung."
axa,Transportversicherung,Transportversicherung,"Finanzielle Absicherung für weltweiten Handel, bietet wirtschaftliche Stabilität, Sicherheit und Flexibilität
Versichert Güter von Haus zu Haus gegen Gefahren, die sich im Laufe eines Transportes ergeben können
Absicherung von Bezugs- und Versandtransporten von gekauften oder verkauften Gütern durch Händler, Roh-, Hilfs- und Betriebsstoffen zur Produktion, Weiterverarbeitung von Gütern und Hin- und Rücktransporte bei Ausstellungen von Waren
Bietet finanzielle Absicherung und minimiert wirtschaftliches Risiko
Die Industrie Select Transportwarenversicherung ist eine optimale Versicherungslösung für komplexe Transportrisiken
Bietet umfassenden Versicherungsschutz, der relevante Risiken nahezu weltweit abdeckt
Individuelle Ermittlung und Vereinbarung benötigter Deckungssummen, insbesondere je Transportmittel und je feuertechnisch getrenntem Lagerort
Weitere Risiken, wie z. B. Teilnahme an Messen/Ausstellungen oder betrieblich bedingte Mitarbeiterumzüge, sind zusätzlich versicherbar
Verlässliche und hohe Absicherung vielfältigster Kostenpositionen, z. B. Bergungs- und Beseitigungskosten, Expresszuschläge etc.
Transparente Versicherungsbedingungen: alles kompakt in einem Dokument – übersichtlich und verständlich
Kontinuierliche Begleitung – auch bei einer Expansion Ihres Unternehmens durch Tochterunternehmen im Ausland
Bietet Risikoberatung und -begleitung, von der Auswahl der richtigen Verpackung über die Sicherung der Ladung im Transportmittel bis hin zu wertvollen Tipps zur Überwachung der Be- und Entladung
Bietet AXA International Services für globale Expansion und optimalen Versicherungsschutz über Ländergrenzen hinweg
Transport-Güterversicherungszertifikat Online-Portal für eigenständige Erstellung von Güterversicherungszertifikaten
Greift im Schadensfall, z.B. bei Unwetter auf hoher See, Autobahnunfall oder Luftverkehr
Bietet spezielle Lösung für Transporte eigener Waren mit eigenen Fahrzeugen."
axa,Internationale Krankenversicherung,Krankenversicherung,"Bietet optimalen medizinischen Versorgungsschutz weltweit und ermöglicht Zugang zu einem Netzwerk mit mehr als 1 Million Anbietern.
Drei Haupttarife: FlexMed Global für ins Ausland entsendete Mitarbeiter, FlexMed Global Impat für ausländische Mitarbeiter in Deutschland, und FlexMed Global Travel für weltweit tätige Dienstreisende sowie für mobiles Arbeiten im Ausland.
Bietet Versicherungsschutz für ambulante und stationäre Behandlung, Zahnbehandlung/Zahnersatz und den Rücktransport in das Heimatland.
Mehrsprachige 24/7-Hotline und ein einfach zu bedienendes Online-Tool für die Einreichung von Rechnungen.
FlexMed Global Impat erfüllt die Anforderungen der deutschen Versicherungspflicht und ist arbeitgeberzuschussfähig.
FlexMed Global Travel bietet weltweiten Versicherungsschutz bis zu 90 Tage im Falle einer Krankheit oder eines Unfalls.
Möglichkeit zur Absicherung des Verdienstausfalls bei langer Krankheit mit verschiedenen Karenzzeiten von 42, 91 oder 182 Tagen.
Starter-Pakete für Arbeitnehmer mit Handbuch, Zugang zum Kundenportal und personalisierter Versichertenkarte.
Spezialisierte Account Manager bieten professionelle Unterstützung bei der Einführung der Tarife.
Kooperation mit AXA Global Healthcare, die in über 60 Ländern vor Ort vertreten ist.
Weitere Produkte von AXA wie Betriebliche Krankenversicherung, Betriebliche Altersversorgung, Betriebliche Gruppenunfallversicherung und Internationale Krankenversicherung für Einzelpersonen sind ebenfalls verfügbar."
axa,Online-Arzt,Krankenversicherung,"24/7 von überall aus erreichbar
Kurzfristige Termine
Arztgespräch per Telefon oder Videochat
Facharztsuche und -terminservice
Medizinischer Rat zu jeder Uhrzeit und bequem von zuhause oder unterwegs aus
Ärzte können bei zahlreichen Themen, die telemedizinisch behandelbar sind, beraten
Bei Bedarf können die Ärzte ein Privatrezept oder eine Krankschreibung ausstellen
Der Online-Arzt kann wertvolle Tipps rund um medizinische Fragestellungen geben
Der Online-Arzt kann helfen, einen geeigneten Facharzt für eine medizinische Fragestellung zu finden und dort einen Termin zu vereinbaren
Der Online-Arzt kann Folgerezepte bei zum Beispiel Asthma oder Heuschnupfen ausstellen
Eine Fernbehandlung durch den Online-Arzt ist möglich, wenn nach allgemein anerkannten fachlichen Standards ein persönlicher, physischer Kontakt mit dem zu behandelnden Menschen nicht erforderlich ist
Der Online-Arzt ist für Krankenvoll- und beihilfeversicherte Kunden von AXA und DBV, Zusatzversicherte Kunden von AXA und DBV, Versicherte einer anderen privaten Krankenversicherung und Gesetzlich Versicherte verfügbar
Der Online-Arzt von MD Medicus ist ein kostenpflichtiger Service
Die Kosten für eine Video-Konsultation (im Durchschnitt ca. 30 -50 Euro) sind für krankenvoll- oder beihilfeversicherte Kunden von AXA oder DBV erstattungsfähig
Anmeldung, Terminbuchung und Online-Sprechstunde sind in drei einfachen Schritten möglich
Der Online-Arzt-Service wird von der Gesellschaft für telemedizinische Versorgung (GTV) und MD Medicus angeboten
Der Online-Arzt ist auch aus dem Ausland kontaktierbar
Für die Nutzung des Online-Arztes sind eine stabile Internetverbindung und ein internetfähiger Computer, Laptop oder Smartphone notwendig
Beim Online-Arzt von MD Medicus beraten ausschließlich qualifizierte Ärzte und Ärztinnen mit mehrjähriger Berufserfahrung
Die Ärztinnen und Ärzte des Online-Arztes können grundsätzlich eine Arbeitsunfähigkeitsbescheinigung für den Arbeitgeber ausstellen."
axa,Bauleistungsversicherung,Bauleistungsversicherung,"Die Bauleistungsversicherung der AXA richtet sich an Bauherren als Auftraggeber oder Bauunternehmer als Auftragnehmer, die im Rahmen von Bauvorhaben Leistungen beauftragen bzw. erbringen.
Mit der Bauleistungsversicherung sind alle Lieferungen und Leistungen für den Neubau oder Umbau einschließlich der Außenanlagen versichert. Mitversichert sind auch alle Unternehmer, die an dem Bauvorhaben beteiligt sind.
Versichert sind alle Bauleistungen, Baustoffe und Bauteile, die im Rahmen des Bauvorhabens eingebracht bzw. ausgeführt werden.
Mit einer Bauleistungsversicherung von AXA sichern Sie sich gegen finanzielle Einbußen im Schadenfall ab und zwar bei Sachschäden durch Ungeschicklichkeit, Fahrlässigkeit, Vandalismus oder Böswilligkeit, ungewöhnliche oder außergewöhnliche Witterungseinflüsse (Sturm, Hagel, Starkregen), Brand, Blitzschlag oder Explosion, nicht erkannte Eigenschaften des Baugrundes.
Als optimale Absicherung Ihres Bauvorhabens empfiehlt AXA die Bauleistungs-Betriebsunterbrechungsversicherung, die eine sinnvolle Ergänzung zu der Bauleistungsversicherung darstellt. Sie ersetzt den entstandenen Unterbrechungsschaden, wenn die Nutzung des Bauvorhabens zum geplanten Zeitpunkt durch einen während der Versicherungsdauer entstehenden und durch die Bauleistungsversicherung gedeckten Sachschaden verzögert wird.
Die Bauleistungsversicherung, die früher auch noch als Bauwesenversicherung oder Bauversicherung bezeichnet wurde, schützt Sie im Schadenfall gegen eine Vielzahl von Schäden, die beim Bau von Hoch-, Tief- und Ingenieurbauten entstehen können. Sie ist damit unentbehrlich für alle Bauherren und Bauunternehmer.
Für weiterführende Fragen zur Bauleistungsversicherung steht AXA Ihnen gerne per Betreuersuche sowie unter ihrer Hotline für Geschäftskunden oder per E-Mail zur Verfügung."
