company_name,page_name,product
huk-coburg,huk-coburg/oeffentlicher-dienst.html.html,no
huk-coburg,huk-coburg/presse.html.html,no
huk-coburg,huk-coburg/produkte-fuer-unternehmen.html.html,yes
huk-coburg,huk-coburg/service_ansprechpartner_suchergebnis.html.html,no
huk-coburg,huk-coburg/service_apps.html.html,no
huk-coburg,huk-coburg/service_erfahrungen.html.html,no
huk-coburg,huk-coburg/service_kontakt.html.html,no
huk-coburg,huk-coburg/service_kunden-werben-kunden.html.html,no
huk-coburg,huk-coburg/service_meine-huk.html.html,no
huk-coburg,huk-coburg/service_schaden.html.html,no
huk-coburg,huk-coburg/service_schaden_schadenpraevention-kfz.html.html,no
huk-coburg,huk-coburg/service_schaden_schadenpraevention.html.html,no
huk-coburg,huk-coburg/service_ukraine.html.html,no
huk-coburg,huk-coburg/ueber-uns.html.html,no
huk-coburg,huk-coburg/ueber-uns_nachhaltigkeit.html.html,no
huk-coburg,huk-coburg/versicherung-in-der-naehe.html.html,yes
huk-coburg,huk-coburg/versicherung-in-der-naehe_berlin.html.html,yes
huk-coburg,huk-coburg/versicherung-in-der-naehe_bochum.html.html,yes
huk-coburg,huk-coburg/versicherung-in-der-naehe_duesseldorf.html.html,yes
huk-coburg,huk-coburg/versicherung-in-der-naehe_hamburg.html.html,yes
huk-coburg,huk-coburg/versicherung-in-der-naehe_karlsruhe.html.html,yes
signal_iduna_group,signal_iduna_group/.html,no
signal_iduna_group,signal_iduna_group/berufsgruppen_angestellte.html,no
signal_iduna_group,signal_iduna_group/berufsgruppen_dienstleistungen.html,no
signal_iduna_group,signal_iduna_group/berufsgruppen_handel.html,no
signal_iduna_group,signal_iduna_group/berufsgruppen_handwerk.html,no
signal_iduna_group,signal_iduna_group/berufsgruppen_oeffentlicher-dienst.html,no
signal_iduna_group,signal_iduna_group/berufsgruppen_selbststaendige.html,no
signal_iduna_group,signal_iduna_group/content_dam_signal-iduna_produkte_kranken_zusatzversicherung_broschuere-ambulante-zusatz.pdf.coredownload.inline.pdf.html,yes
signal_iduna_group,signal_iduna_group/content_dam_signal-iduna_produkte_kranken_zusatzversicherung_broschuere-krankenhauszusatz.pdf.coredownload.inline.pdf.html,no
signal_iduna_group,signal_iduna_group/content_dam_signal-iduna_produkte_kranken_zusatzversicherung_broschuere-kv-zusatz-kinder.pdf.coredownload.inline.pdf.html,yes
signal_iduna_group,signal_iduna_group/datenschutz.html,no
signal_iduna_group,signal_iduna_group/home.html,no
signal_iduna_group,signal_iduna_group/impressum.html,no
signal_iduna_group,signal_iduna_group/landingpages_versicherungsschutz-ukraine.html,yes
signal_iduna_group,signal_iduna_group/lebenssituationen_berufliche-veraenderung.html,no
signal_iduna_group,signal_iduna_group/lebenssituationen_familiaere-veraenderung.html,no
signal_iduna_group,signal_iduna_group/lebenssituationen_umzug.html,no
signal_iduna_group,signal_iduna_group/produkte.html,yes
signal_iduna_group,signal_iduna_group/produkte_ambulante-zusatzversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_ambulante-zusatzversicherung_angebot.html,yes
signal_iduna_group,signal_iduna_group/produkte_auslandskrankenversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_autoversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_bauherrenhaftpflicht.html,yes
signal_iduna_group,signal_iduna_group/produkte_bausparen-immobilienfinanzierung.html,yes
signal_iduna_group,signal_iduna_group/produkte_berufsunfaehigkeitsversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_berufsunfaehigkeitsversicherung_angebot.html,yes
signal_iduna_group,signal_iduna_group/produkte_betriebliche-altersvorsorge.html,yes
signal_iduna_group,signal_iduna_group/produkte_diensthaftpflichtversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_dienstunfaehigkeitsversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_e-scooter-versicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_elementarversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_existenzschutzversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_fahrradversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_geldanlage.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_baeckeraufbaurente.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_bav.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_betriebliche-krankenversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_betriebliche-unfallversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_betriebshaftpflichtversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_betriebsrentenversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_betriebsschliessungsversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_betriebsunterbrechungsversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_cyber-versicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_direktversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_drohnenversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_elektronikversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_firmenrechtsschutz.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_flottenversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_forderungsausfallversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_gewerbliche-gebaeudeversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_hogarenteplus.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_inhaber-ausfallversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_inhaltsversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_kautionsversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_maschinenversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_pensionskasse.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_pensionszusage.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_transportversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_unterstuetzungskasse.html,yes
signal_iduna_group,signal_iduna_group/produkte_gewerbe_vielgefahrenversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_grundfaehigkeitsversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_haus-und-grundbesitzerhaftpflicht.html,yes
signal_iduna_group,signal_iduna_group/produkte_hausratversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_jagdhaftpflicht.html,yes
signal_iduna_group,signal_iduna_group/produkte_krankenhaustagegeldversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_krankenhauszusatzversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_krankenhauszusatzversicherung_angebot.html,yes
signal_iduna_group,signal_iduna_group/produkte_krankenhauszusatzversicherung_kind.html,yes
signal_iduna_group,signal_iduna_group/produkte_krankentagegeldversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_krankentagegeldversicherung_angebot.html,yes
signal_iduna_group,signal_iduna_group/produkte_krankenzusatzversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_kurtagegeldversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_mopedversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_motorradversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-altersvorsorge.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung_angebot.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung_angestellte.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung_anwartschaftsversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung_beamte.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung_beitragsentlastungstarif.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung_deutscher-ring_beihilfe.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung_deutscher-ring_vollversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung_selbststaendige.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-krankenversicherung_studenten.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-pflegeversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-pflegeversicherung_pflege-bahr.html,yes
signal_iduna_group,signal_iduna_group/produkte_private-pflegeversicherung_pflegetagegeldversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_privathaftpflicht.html,yes
signal_iduna_group,signal_iduna_group/produkte_privathaftpflicht_familien.html,yes
signal_iduna_group,signal_iduna_group/produkte_privatrechtsschutzversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_reisegepaeckversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_reiseruecktrittsversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_reiseversicherung-komplettpakete.html,yes
signal_iduna_group,signal_iduna_group/produkte_risikolebensversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_sterbegeldversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_tierhalterhaftpflicht.html,yes
signal_iduna_group,signal_iduna_group/produkte_unfallversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_unfallversicherung_kind.html,yes
signal_iduna_group,signal_iduna_group/produkte_verkehrsrechtsschutz.html,yes
signal_iduna_group,signal_iduna_group/produkte_wohngebaeudeversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_wohnmobilversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_zahnzusatzversicherung.html,yes
signal_iduna_group,signal_iduna_group/produkte_zahnzusatzversicherung_angebot.html,yes
signal_iduna_group,signal_iduna_group/produkte_zahnzusatzversicherung_kind.html,yes
signal_iduna_group,signal_iduna_group/produkte_zusatzversicherung-kinder.html,yes
signal_iduna_group,signal_iduna_group/produkte_zusatzversicherung-kinder_angebot.html,yes
signal_iduna_group,signal_iduna_group/ratgeber.html,no
signal_iduna_group,signal_iduna_group/ratgeber_alle-artikel.html,no
signal_iduna_group,signal_iduna_group/ratgeber_auslandskrankenversicherung-auslandskrankenversicherung-steuer.html,no
signal_iduna_group,signal_iduna_group/ratgeber_autoversicherung-was-tun-bei-einem-wildunfall.html,no
signal_iduna_group,signal_iduna_group/ratgeber_fahrradversicherung-fahrradfreundlichste-staedte-der-welt.html,no
signal_iduna_group,signal_iduna_group/ratgeber_gesundheitsfragen-in-der-pkv---signal-iduna--.html,no
signal_iduna_group,signal_iduna_group/ratgeber_hausratversicherung-sinnvoll.html,no
signal_iduna_group,signal_iduna_group/ratgeber_interview-joy-of-missing-out.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-arbeitgeberanteil.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-beitragsanpassung.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-beitragsbemessungsgrenze.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-buergerentlastungsgesetz.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-einkommensgrenze.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-im-alter-unbezahlbar.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-kinder-privat-versichern.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-kosten.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-lohnt-sich-wechsel.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-mythen.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-telemedizin.html,no
signal_iduna_group,signal_iduna_group/ratgeber_private-krankenversicherung-vorerkrankungen.html,no
signal_iduna_group,signal_iduna_group/ratgeber_privathaftpflicht-steuererklaerung.html,no
signal_iduna_group,signal_iduna_group/ratgeber_solar-balkonkraftwerk.html,no
signal_iduna_group,signal_iduna_group/ratgeber_tipps-alleinreisende-frauen.html,no
signal_iduna_group,signal_iduna_group/ratgeber_versicherungen-arbeiten-im-ausland.html,no
signal_iduna_group,signal_iduna_group/ratgeber_weihnachtszeit-tipps.html,no
signal_iduna_group,signal_iduna_group/ratgeber_welche-versicherungen-braucht-man.html,no
signal_iduna_group,signal_iduna_group/ratgeber_welche-versicherungen-kann-ich-von-der-steuer-absetzen.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-leistungen.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-ohne-gesundheitsfragen.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-ohne-wartezeit.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-professionelle-zahnreinigung.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-sinnvoll.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-steuererklaerung.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-weisse-zaehne.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-zahneputzen-bei-babys.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-zahnfuellung.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-zahnprothesen-und-implante.html,yes
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-zahnspange-kostenuebernahme.html,no
signal_iduna_group,signal_iduna_group/ratgeber_zahnzusatzversicherung-zahnstaffel.html,no
signal_iduna_group,signal_iduna_group/rechner_ambulant.html,yes
signal_iduna_group,signal_iduna_group/rechner_zahn.html,yes
signal_iduna_group,signal_iduna_group/service_bav-net.html,yes
signal_iduna_group,signal_iduna_group/service_bescheinigungen-anfordern.html,no
signal_iduna_group,signal_iduna_group/service_beschwerde-einreichen.html,no
signal_iduna_group,signal_iduna_group/service_daten-aendern.html,no
signal_iduna_group,signal_iduna_group/service_digitale-services.html,no
signal_iduna_group,signal_iduna_group/service_formulare-downloads.html,no
signal_iduna_group,signal_iduna_group/service_gesundheitswelt.html,no
signal_iduna_group,signal_iduna_group/service_hotlines.html,no
signal_iduna_group,signal_iduna_group/service_kontakt.html,no
signal_iduna_group,signal_iduna_group/service_kontaktformular.html,no
signal_iduna_group,signal_iduna_group/service_kuendigungsinformationen.html,no
signal_iduna_group,signal_iduna_group/service_meine-signal-iduna-app.html,yes
signal_iduna_group,signal_iduna_group/service_meine-signal-iduna.html,yes
signal_iduna_group,signal_iduna_group/service_rechnungen-einreichen.html,no
signal_iduna_group,signal_iduna_group/service_schaden-melden.html,no
signal_iduna_group,signal_iduna_group/service_todesfall-melden.html,no
signal_iduna_group,signal_iduna_group/service_weitere-services.html,no
signal_iduna_group,signal_iduna_group/unternehmen.html,no
signal_iduna_group,signal_iduna_group/unternehmen_borussia-dortmund.html,no
signal_iduna_group,signal_iduna_group/unternehmen_compliance.html,no
signal_iduna_group,signal_iduna_group/unternehmen_datenschutz.html,no
signal_iduna_group,signal_iduna_group/unternehmen_menschenrechte-lksg-erklaerung.html,no
signal_iduna_group,signal_iduna_group/unternehmen_nachhaltigkeit.html,no
